"Label","Spot.ID","Track.ID","Quality","X","Y","Z","T","Frame","Radius","Visibility","Manual.spot.color","Mean.intensity.ch1","Median.intensity.ch1","Min.intensity.ch1","Max.intensity.ch1","Sum.intensity.ch1","Std.intensity.ch1","Mean.intensity.ch2","Median.intensity.ch2","Min.intensity.ch2","Max.intensity.ch2","Sum.intensity.ch2","Std.intensity.ch2","Mean.intensity.ch3","Median.intensity.ch3","Min.intensity.ch3","Max.intensity.ch3","Sum.intensity.ch3","Std.intensity.ch3","Mean.intensity.ch4","Median.intensity.ch4","Min.intensity.ch4","Max.intensity.ch4","Sum.intensity.ch4","Std.intensity.ch4","Mean.intensity.ch5","Median.intensity.ch5","Min.intensity.ch5","Max.intensity.ch5","Sum.intensity.ch5","Std.intensity.ch5","Mean.intensity.ch6","Median.intensity.ch6","Min.intensity.ch6","Max.intensity.ch6","Sum.intensity.ch6","Std.intensity.ch6","Contrast.ch1","Signal.Noise.ratio.ch1","Contrast.ch2","Signal.Noise.ratio.ch2","Contrast.ch3","Signal.Noise.ratio.ch3","Contrast.ch4","Signal.Noise.ratio.ch4","Contrast.ch5","Signal.Noise.ratio.ch5","Contrast.ch6","Signal.Noise.ratio.ch6","Ellipse.center.x0","Ellipse.center.y0","Ellipse.long.axis","Ellipse.short.axis","Ellipse.angle","Ellipse.aspect.ratio","Area","Perimeter","Circularity","Solidity","Shape.index"
"Track_32.140",15328,32,0.890043497085571,158.951868919611,409.207629288274,0,139,139,14.3951288950689,1,NA,43196.9367283951,43545,24305,53555,27991615,3858.34791875253,8259.35956790123,8513,5573,10420,5352065,1274.78999526423,946.058641975309,874,760,2471,613046,234.895418116763,15079.862654321,15426,10547,28261,9771751,2512.08419561059,0,0,0,0,0,0,0,0,0,0,0,0,0.0259609678927018,0.566593516663958,0.257917118817566,2.65684283069156,-0.271836039420709,-3.00712416811272,-0.0392365024543645,-0.490305746581794,NA,NA,NA,NA,0.00409170940491197,0.0455186403710561,15.673752539143,13.3414016166713,0.957113994335568,1.17482053156673,651,92.1073969966789,0.964277058508532,0.993893129770992,3.60997350784578
"Track_32.141",15430,32,0.891247153282166,159.403100775194,408.551991446137,0,140,140,14.0878037335702,1,NA,43250.7516025641,43663,23838,53193,26988469,3766.32353372245,8320.34775641026,8571,5734,10351,5191897,1201.64227612474,955.214743589744,874,768,2754,596054,263.556357941086,15446.9294871795,15639,10886,31427,9638884,2729.67375825036,0,0,0,0,0,0,0,0,0,0,0,0,0.0306802505302566,0.683661270876984,0.259396300448069,2.852316008652,-0.271748753495935,-2.70485406967074,-0.0368305163451481,-0.432779328049329,NA,NA,NA,NA,-0.0240247066849215,0.00856525302925978,15.6413665050125,12.7794715130853,0.994542360880779,1.2239447060856,623.5,90.2061527405821,0.962884066965503,0.995211492418197,3.61258381438686
"Track_32.142",15535,32,0.890048503875732,158.715693904021,409.241245136187,0,141,141,14.3008426980051,1,NA,43308.9284603421,43567,28202,52425,27847641,3429.91230479004,8232.23639191291,8466,5578,10338,5293328,1223.52963448448,945.608087091757,874,753,2581,608026,239.823303458062,15400.1555209953,15725,10814,30039,9902300,2686.65461714942,0,0,0,0,0,0,0,0,0,0,0,0,0.0334222828226898,0.816737894835258,0.257603382226884,2.75639339159756,-0.275197220649371,-2.99415297987715,-0.044781314358239,-0.537449038007609,NA,NA,NA,NA,0.00490786715373824,0.0440095327757414,15.7495214078498,13.077925674938,1.07512619754086,1.20428283500888,642.5,91.5439001891364,0.963438890453576,0.993812838360401,3.61154346038999
"Track_32.29",4849,32,0.909761667251587,158.270994832041,406.562015503876,0,28,28,12.8159237384917,1,NA,39149.8660194175,39691,23929,51393,20162181,3995.2497780999,16575.7883495146,17330,9611,23003,8536531,3486.52068936551,1177.70097087379,1132,1016,2046,606516,159.978682611485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148083146609629,0.285981511360838,0.452672304247041,2.96297651394979,-0.225869228638802,-4.29581579488202,NA,NA,NA,NA,NA,NA,-0.0391248045101348,-0.00244246218011881,14.8919483389924,11.1118666169968,0.604667482527684,1.3401842239731,516,82.8813997070267,0.943942221261837,0.995178399228544,3.6486501744794
"Track_32.30",4953,32,0.889936447143555,159.157416750757,408.369996636394,0,29,29,12.5587638167165,1,NA,39579.9294354839,39616,23124,49961,19631645,3471.28745671283,16840.7560483871,17573,9272,23060,8353015,3302.61606299602,1198.41733870968,1146,987,2179,594415,181.988869738956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219188688930696,0.489120824065927,0.454881049979248,3.1886279547897,-0.316439082743135,-6.09685890727101,NA,NA,NA,NA,NA,NA,-0.0553229659702585,-0.0108830257467131,14.8205573002481,10.7276965879351,0.613952658027992,1.381522788118,495.5,81.4962461975762,0.937515188893964,0.992985971943888,3.66113527365762
"Track_32.31",5047,32,0.894411206245422,160.007835455436,408.071825008162,0,30,30,12.7474388367556,1,NA,39120.2707509881,39734,24714,50892,19794857,4107.95183817515,16840.45256917,17613,9388,23163,8521269,3419.57835145011,1190.25098814229,1154,999,1889,602267,130.713632463844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139335866643853,0.261733864818202,0.458207557984011,3.0949532890172,-0.378233908393396,-11.0785032469522,NA,NA,NA,NA,NA,NA,-0.0769457148340395,0.0138256465513607,14.9338913986086,10.9712198842272,0.641310384584999,1.36118786754774,510.5,82.6570189604566,0.938957929256455,0.994157740993184,3.65832146377005
"Track_32.32",5147,32,0.882738828659058,159.666326530612,406.174829931973,0,31,31,12.4888688130694,1,NA,39602.8568507157,40057,20778,49596,19365797,3901.04484794725,17095.2372188139,17786,9653,23509,8359571,3447.49182718828,1307.0490797546,1193,1028,2411,639147,272.616221350855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239525341589568,0.474949255784469,0.458849777418375,3.11933367616974,-0.409144539263971,-6.63996366624667,NA,NA,NA,NA,NA,NA,-0.0552437854259468,0.00957697876764905,14.8500054847899,10.5897159358957,0.732405611448494,1.40230442201506,490,82.2914325756245,0.90927803126736,0.986908358509567,3.71754798367357
"Track_32.33",5247,32,0.871365487575531,159.977754962355,407.104380561259,0,32,32,12.4505788849959,1,NA,39698.4958847737,39826,24593,50413,19293469,3618.13137209751,17284.1934156379,18122,9715,24107,8400118,3608.29874578061,1452.79423868313,1256,1028,3712,706058,447.417361888557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246760584771121,0.528456103130507,0.463517700302635,3.03420534942584,-0.451486699690595,-5.34538597748636,NA,NA,NA,NA,NA,NA,-0.0396075521985114,0.0119822274679564,14.7951270185989,10.5939434521569,0.764311756844546,1.39656465842157,487,82.2269374733786,0.905129239245476,0.976930792377132,3.72605820484531
"Track_32.34",5348,32,0.859559059143066,158.380602240896,407.700980392157,0,33,33,12.3091634899974,1,NA,39186.0861344538,39773,16667,51612,18652577,4512.21182814359,17484.0525210084,18380,9555,24309,8322409,3673.24444045601,1413.49789915966,1268,1018,3365,672825,387.061472060281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016425897830996,0.280689262827843,0.468163611107477,3.03560644834724,-0.50130019333041,-7.34182268142487,NA,NA,NA,NA,NA,NA,-0.0523743401425007,0.0110651902490793,14.5517791318642,10.5343475600044,0.757617787573272,1.38136501088237,476,80.5751043272391,0.921329683933346,0.986528497409327,3.69315385173357
"Track_32.35",5447,32,0.853444576263428,158.609504132231,407.706955922865,0,34,34,12.4121708380506,1,NA,39471.2712215321,39920,16890,52278,19064624,4573.56005125863,17470.2132505176,18356,9386,24343,8438113,3695.37143064759,1379.42028985507,1242,1033,3466,666260,355.364232763677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197001177949116,0.333467164742942,0.473822123493917,3.03976750663474,-0.528517122407698,-8.7025399873001,NA,NA,NA,NA,NA,NA,-0.0524131276750714,0.0154251175004656,14.6811234483915,10.5935834171363,0.726481865343957,1.38585055408571,484,80.9023354440632,0.929251151926841,0.99078812691914,3.67737888382106
"Track_32.36",5527,32,0.878035187721252,159.702868852459,406.07650273224,0,35,35,12.463355264843,1,NA,39723.8299180328,40006,22777,52076,19385229,3701.23765661235,17321.0020491803,18092,9969,24073,8452649,3493.07377128784,1542.57786885246,1292,1046,6562,752778,745.965238909399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246978243132065,0.517364970325946,0.474162198525846,3.18989882325337,-0.512938121017192,-4.35551324101906,NA,NA,NA,NA,NA,NA,-0.0410328416831684,-0.000131744111782511,14.59719042279,10.7198322767545,0.745814128572637,1.36169951599369,488,81.0934754439355,0.932519364516992,0.989858012170385,3.67092914924868
"Track_32.37",5619,32,0.876931726932526,158.966502463054,406.020032840722,0,36,36,12.7099279005931,1,NA,39378.6058823529,39849,21065,51795,20083089,4098.8152631533,17018.5333333333,17923,8896,23713,8679452,3673.59283537313,1620.81960784314,1333,1061,7132,826618,783.678452118079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018622257164534,0.351278157398548,0.475768842329825,2.98702437145153,-0.504450672270736,-4.2107415498701,NA,NA,NA,NA,NA,NA,-0.0458268185848296,0.0286510141210802,15.0357262593635,10.8317365327721,0.719878736153402,1.38811779753615,507.5,82.7129069783623,0.932179056947151,0.990243902439024,3.67159915517452
"Track_32.38",5725,32,0.853432774543762,160.301490514905,408.191056910569,0,37,37,12.5143303457446,1,NA,39840.5650406504,40290,24952,51285,19601558,3658.19495040247,17283.6788617886,18166,8901,23804,8503570,3621.67401382901,1635.98780487805,1376,1014,5045,804906,631.840959272439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237127963181232,0.504537298990843,0.472649699031626,3.0633509889967,-0.457366070901885,-4.36474906430247,NA,NA,NA,NA,NA,NA,-0.0480163782529024,0.016265193038017,15.0176997986332,10.5175385155549,0.746873753065426,1.42787209920104,492,82.4933726878703,0.908524926394835,0.984,3.71908846069782
"Track_32.39",5805,32,0.879279673099518,159.90447761194,407.995688225539,0,38,38,12.6471624409333,1,NA,39608.3280318091,40166,23431,51405,19922989,4109.98107877372,17139.2345924453,17977,9160,23814,8621035,3657.31550046702,1778.02783300199,1441,1065,6355,894348,852.722321620302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206248567858359,0.389494638373331,0.474018590705445,3.01405661722991,-0.418300645835645,-2.99882327296193,NA,NA,NA,NA,NA,NA,-0.0559097468242291,0.0327640582621168,14.8100206320762,10.8841197457337,0.780494228673888,1.36069989838925,502.5,83.7191220468584,0.900941515094938,0.97667638483965,3.73470783056654
