Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Mean intensity ch4,Median intensity ch4,Min intensity ch4,Max intensity ch4,Sum intensity ch4,Std intensity ch4,Mean intensity ch5,Median intensity ch5,Min intensity ch5,Max intensity ch5,Sum intensity ch5,Std intensity ch5,Mean intensity ch6,Median intensity ch6,Min intensity ch6,Max intensity ch6,Sum intensity ch6,Std intensity ch6,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3,Contrast ch4,Signal/Noise ratio ch4,Contrast ch5,Signal/Noise ratio ch5,Contrast ch6,Signal/Noise ratio ch6,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Track_5.34,19386,5,0.880663275718689,151.58194444444445,256.4076388888889,0.0,33.0,33,8.740387444736633,1,,40403.19831223629,41674.0,20670.0,65535.0,9575558.0,10467.003328798643,7138.345991561181,7349.0,5260.0,8589.0,1691788.0,817.5726413294354,20896.12658227848,21942.0,5699.0,32939.0,4952382.0,7272.6680607049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063265871026511366,-0.049152906141972534,0.07030703966938616,1.1470746175771651,0.7927062501575782,2.5410029541389205,NaN,NaN,NaN,NaN,NaN,NaN,1.5665393163988214E-4,0.005104829375326938,9.203325183922148,8.380599047021091,1.7925271440813095,1.098170325568015,240.0,56.50281539872881,0.9446717525362046,0.9856262833675564,3.6472410508851447
Track_5.51,19899,5,0.8802828788757324,157.59235325794293,258.34841141626276,0.0,50.0,50,9.925568486181696,1,,42739.36038961039,39110.0,22749.0,65535.0,1.3163723E7,13314.084078040178,7341.269480519481,7656.0,5075.0,9016.0,2261111.0,989.8739014765895,13095.805194805194,11876.0,6037.0,24143.0,4033508.0,4889.7660550047285,5423.896103896104,5410.0,4987.0,5961.0,1670560.0,205.31779352156133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025542615428763883,-0.16828648233935645,0.11001027748367918,1.4700345707523024,0.697672216551439,2.201261853819183,0.013005563744371791,0.6783160926571424,NaN,NaN,NaN,NaN,0.007522889848812417,0.002037312156851485,10.560900254781778,9.417080220307742,1.4262382586254383,1.1214622799970857,309.5,64.38916491610149,0.9380909195384287,0.9841017488076311,3.6600116345555676
Track_5.86,20924,5,0.9123244285583496,155.3383208645054,255.85536159600997,0.0,85.0,85,11.297887606083718,1,,41423.9525,39784.0,23903.0,65535.0,1.6569581E7,10179.283432454342,6043.92,6166.0,4848.0,7075.0,2417568.0,504.79562712340044,3885.4775,3683.0,2004.0,6710.0,1554191.0,1228.246872760058,9749.27,9292.0,7833.0,14333.0,3899708.0,1375.9341842174883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011394973827097733,-0.0938112324515953,0.06540417664399951,1.4700232599317027,0.5379876841686714,2.2131365111027983,0.04767806016422214,0.6449041345152878,NaN,NaN,NaN,NaN,0.02766465698078903,-0.004222170178801049,11.993274140601859,10.73620095476716,1.4585373852298682,1.117087337609541,401.00000000000006,72.58692433457193,0.9563953305060945,0.9925742574257427,3.6248180225551425
Track_5.94,21180,5,0.9160021543502808,155.00124843945068,255.7553058676654,0.0,93.0,93,11.290841838260256,1,,41439.45409429281,40071.0,24415.0,65535.0,1.67001E7,9988.630670985138,5922.501240694789,6070.0,4692.0,6755.0,2386768.0,467.387719640871,3560.2977667493797,3356.0,1894.0,6160.0,1434800.0,1040.3523062235465,12213.449131513647,11338.0,8495.0,19537.0,4922020.0,2530.8490422965815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010535909291468531,-0.08835071147803786,0.060618249822280604,1.4484454912975389,0.4933882673173094,2.2612676313021036,0.08702708208614089,0.7727093017664475,NaN,NaN,NaN,NaN,0.049876649537100796,-0.010274585201857499,12.151016645957489,10.564358860166942,1.4342634589279903,1.1501896903344566,400.50000000000017,73.25477640965629,0.9378653485054265,0.9840294840294844,3.6604517526229237
Track_5.16,18879,5,0.8730670213699341,152.06984785615492,255.4896265560166,0.0,15.0,15,8.758577656805558,1,,39237.800829875516,40172.0,20207.0,65535.0,9456310.0,10562.186259727005,7248.219917012448,7524.0,5228.0,9165.0,1746821.0,936.416723794305,21068.10788381743,21476.0,7680.0,34997.0,5077414.0,7532.500174022294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02264301490689266,-0.17213209856365916,0.07867497721912108,1.1291151059778284,0.8043845777558998,2.4937390599688016,NaN,NaN,NaN,NaN,NaN,NaN,0.009128701751509814,0.003225029823830073,9.323644763401193,8.327444892445717,-1.564464710078843,1.1196285155677443,240.99999999999997,57.33124252347503,0.9213914929439068,0.9757085020242912,3.6930299771289534
Track_5.108,21705,5,0.9347025156021118,154.36248415716096,257.0294676806084,0.0,107.0,107,12.939513133525306,1,,41432.99620493359,41005.0,24951.0,65535.0,2.1835189E7,8498.54772071101,5695.428842504743,5757.0,4586.0,6388.0,3001491.0,403.8300405814729,2848.0284629981024,2616.0,1409.0,5442.0,1500911.0,950.9393780411186,17560.821631878556,16837.0,9599.0,27975.0,9254553.0,4500.3521896894035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065388396200608285,-0.06417729542325282,0.06549739272850916,1.7339214700428103,0.4369118551942898,1.8213155282461497,0.18457069665862752,1.2159902467319617,NaN,NaN,NaN,NaN,0.03946613401308957,-0.017128636875446357,13.973574160542984,12.08381967294008,1.5304757534017046,1.1563871804405297,526.0,84.74973370604748,0.9202777534485124,0.9822595704948646,3.6952639927010327
Track_5.60,20170,5,0.8682453632354736,155.78287037037038,257.81111111111113,0.0,59.0,59,10.704744696916627,1,,41311.75555555556,39656.0,21484.0,65535.0,1.4872232E7,12311.613055761132,6761.527777777777,7063.0,4875.0,8121.0,2434150.0,772.4101659140072,5390.555555555556,4947.0,2415.0,10211.0,1940600.0,2011.4031541974794,5913.427777777778,5865.0,5395.0,6513.0,2128834.0,237.65902239429093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020362607949647907,-0.13949438779041873,0.0869439021471401,1.400421754832815,0.6113967472858642,2.0336913261828045,0.011197106423929876,0.5510423457347845,NaN,NaN,NaN,NaN,-8.014462931597181E-4,0.011512673008502148,11.091939649041068,10.414269113275475,1.0786880534050516,1.0650713485886147,360.00000000000006,69.19515140652328,0.9448460175480884,0.9822646657571625,3.64690469141362
Track_5.78,20682,5,0.893656849861145,155.58507853403142,257.3503490401396,0.0,77.0,77,11.026984017500343,1,,41193.895561357705,39545.0,23454.0,65535.0,1.5777262E7,10929.335616848504,6180.075718015666,6351.0,4782.0,7088.0,2366969.0,541.4126683943101,4238.822454308094,3929.0,2106.0,7606.0,1623469.0,1466.5252070982935,8010.793733681462,7879.0,7032.0,10073.0,3068134.0,560.927370462926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016135949650133298,-0.12363132814778202,0.06638672237573331,1.4212218525555118,0.5625086317421656,2.0810976350080628,0.021324214039113745,0.5963597413577763,NaN,NaN,NaN,NaN,0.0021858715290714904,0.010833470756051507,11.462813249243096,10.674020673833072,1.2887086158834689,1.073898355597504,381.99999999999994,70.89186582131157,0.9551694273808629,0.9883570504527812,3.627143395798247
Track_5.69,20428,5,0.8842490911483765,154.76288189694483,257.1436388508892,0.0,68.0,68,10.786207090547421,1,,41230.747945205476,39185.0,21892.0,65535.0,1.5049223E7,12008.541636851081,6368.923287671233,6575.0,5049.0,7424.0,2324657.0,591.7058916648709,4584.038356164384,4226.0,1974.0,8638.0,1673174.0,1676.1776419985301,6736.293150684932,6697.0,6171.0,7363.0,2458747.0,241.80063780306492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019073783038585968,-0.13352464652329085,0.06915384029528752,1.3924070784145457,0.5750694991305929,1.997003414161026,0.0102065920379118,0.5629425683402097,NaN,NaN,NaN,NaN,6.945605997828318E-4,0.00886068397298841,11.372530055954197,10.287619292633668,0.9733308206461977,1.1054579035693288,365.4999999999999,69.37329699139657,0.9543607621494797,0.9878378378378375,3.6286797768987054
Track_5.26,19149,5,0.9095264673233032,151.89121887287024,255.54434250764527,0.0,25.0,25,11.01976504191973,1,,38930.39425587467,39641.0,19446.0,65535.0,1.4910341E7,9357.837117740719,6938.778067885118,7034.0,5077.0,9128.0,2657552.0,1060.571129521386,15204.127937336814,12652.0,1623.0,34954.0,5823181.0,9736.556202133608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029984137118934377,-0.2571911585664827,0.09183589040606358,1.1005968537348465,0.8335026880227382,1.4197490597450582,NaN,NaN,NaN,NaN,NaN,NaN,-0.00792972043619911,-0.018717480711134625,11.431307338087786,10.712144112192084,1.0816122154649428,1.0671353202835632,381.5,71.74107767885425,0.9314694460302375,0.9769526248399485,3.672997435510554
Track_5.43,19662,5,0.8482860922813416,152.39489194499018,255.64636542239685,0.0,42.0,42,9.000548096298065,1,,40323.61568627451,41532.0,21700.0,65535.0,1.0282522E7,9216.140558639683,7222.525490196079,7477.0,5268.0,8544.0,1841744.0,838.5080948536473,19653.90588235294,21114.0,7080.0,30183.0,5011746.0,6324.225581342386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006653141903264522,-0.05860925985438087,0.0823912519026988,1.3113198870438298,0.8015069964110064,2.765303986212373,NaN,NaN,NaN,NaN,NaN,NaN,-0.006511243989849251,-0.00810865966571406,10.10127329156797,8.080339546409055,-1.276355382131851,1.250105052337439,254.49999999999997,59.15309693860172,0.9139925944680641,0.9750957854406127,3.7079476461079457
Track_5.2,6099,5,0.8714359998703003,152.77342047930284,256.6143790849673,0.0,1.0,1,8.547053227819513,1,,39682.052401746725,41745.0,20730.0,65535.0,9087190.0,10462.404680940625,7317.659388646288,7532.0,5526.0,8946.0,1675744.0,809.3948232885427,21829.048034934498,22750.0,8380.0,32860.0,4998852.0,6819.392989035798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017681615340113695,-0.13654074676988237,0.08160202395621662,1.3641910731299915,0.7797016288772609,2.804789784748134,NaN,NaN,NaN,NaN,NaN,NaN,0.009406653765891403,-0.01120318575532533,8.793973485834885,8.380056405293061,-0.7087770916566425,1.0493931139031931,229.5,55.393543323095386,0.9398840104937537,0.9870967741935484,3.656518721208991
